Date,Open,High,Low,Close,Adj Close,Volume
3/4/2013,20.152652740478516,20.59159278869629,20.145145416259766,20.55805778503418,20.55805778503418,110912976
3/5/2013,20.743993759155273,21.02477455,20.743242263793945,20.985986709594727,20.985986709594727,161602236
3/6/2013,21.046796798706055,21.12112045288086,20.740991592407227,20.80530548095703,20.80530548095703,114805080
3/7/2013,20.872371673583984,20.93643569946289,20.76025963,20.83583641052246,20.83583641052246,82025892
3/8/2013,20.88338279724121,20.89389419555664,20.646896362304688,20.808809280395508,20.808809280395508,116359524
3/11/2013,20.81306266784668,21.013513565063477,20.808307647705078,20.89139175415039,20.89139175415039,63724212
3/12/2013,20.78853988647461,20.81806755065918,20.612361907958984,20.710960388183594,20.710960388183594,80251668
3/13/2013,20.718217849731445,20.78803825378418,20.578327178955078,20.65340232849121,20.65340232849121,65586348
3/14/2013,20.695444107055664,20.695444107055664,20.45520592,20.559059143066406,20.559059143066406,65981952
3/15/2013,20.482982635498047,20.52802848815918,20.353853225708008,20.377878189086914,20.377878189086914,123864012
3/18/2013,20.145145416259766,20.339338302612305,20.056806564331055,20.21496582,20.21496582,73458468
3/19/2013,20.301300048828125,20.501752853393555,20.18143081665039,20.303302764892578,20.303302764892578,83844072
3/20/2013,20.441190719604492,20.458208084106445,20.306306838989258,20.388137817382812,20.388137817382812,58493448
3/21/2013,20.302553176879883,20.443443298339844,20.266517639160156,20.301801681518555,20.301801681518555,59044896
3/22/2013,20.38888931274414,20.40140151977539,20.261260986328125,20.27802848815918,20.27802848815918,59468472
3/25/2013,20.330581665039062,20.501251220703125,20.190690994262695,20.261260986328125,20.261260986328125,68411520
3/26/2013,20.357858657836914,20.370370864868164,20.21496582,20.33083152770996,20.33083152770996,47628324
3/27/2013,20.18718719482422,20.195194244384766,20.053302764892578,20.08658790588379,20.08658790588379,86441472
3/28/2013,20.119869232177734,20.154403686523438,19.852352142333984,19.874624252319336,19.874624252319336,91420488
4/1/2013,19.895145416259766,20.076326370239258,19.85110092163086,20.049800872802734,20.049800872802734,72219708
4/2/2013,20.133634567260742,20.391141891479492,20.120119094848633,20.346345901489258,20.346345901489258,81578340
4/3/2013,20.356857299804688,20.375375747680664,20.036787033081055,20.175174713134766,20.175174713134766,69470460
4/4/2013,20.126375198364258,20.16391372680664,19.80230140686035,19.89664649963379,19.89664649963379,97806096
4/5/2013,19.671171188354492,19.69444465637207,19.429428100585938,19.59584617614746,19.59584617614746,137218644
4/8/2013,19.488237380981445,19.508258819580078,19.229228973388672,19.390640258789062,19.390640258789062,113170716
4/9/2013,19.406906127929688,19.61336326599121,19.347097396850586,19.460710525512695,19.460710525512695,86205708
4/10/2013,19.592592239379883,19.82857894897461,19.419418334960938,19.774274826049805,19.774274826049805,79064856
4/11/2013,19.841842651367188,19.847347259521484,19.62112045288086,19.779529571533203,19.779529571533203,81066852
4/12/2013,19.819570541381836,19.822322845458984,19.59284210205078,19.771020889282227,19.771020889282227,65402532
4/15/2013,19.668418884277344,19.944944381713867,19.444944381713867,19.56781768798828,19.56781768798828,98025876
4/16/2013,19.68443489074707,19.919919967651367,19.617618560791016,19.854103088378906,19.854103088378906,69610320
4/17/2013,19.688438415527344,19.790790557861328,19.47197151184082,19.58358383178711,19.58358383178711,81398520
4/18/2013,19.65340232849121,19.66466522216797,19.05055046081543,19.16691780090332,19.16691780090332,132767100
4/19/2013,19.248247146606445,20.10610580444336,19.175676345825195,20.016767501831055,20.016767501831055,231895872
4/22/2013,20.03503418,20.11911964416504,19.394393920898438,20.02277374267578,20.02277374267578,115220664
4/23/2013,20.045045852661133,20.407907485961914,20.029029846191406,20.21771812438965,20.21771812438965,91600308
4/24/2013,20.222972869873047,20.470470428466797,20.22022057,20.35660743713379,20.35660743713379,73090836
4/25/2013,20.426677703857422,20.43218231201172,20.210960388183594,20.24774742126465,20.24774742126465,79608312
4/26/2013,20.2102108,20.213714599609375,19.93443489074707,20.05555534362793,20.05555534362793,99408492
4/29/2013,20.101350784301758,20.58808708190918,20.095094680786133,20.496997833251953,20.496997833251953,91939968
4/30/2013,20.495494842529297,20.711711883544922,20.462461471557617,20.634885787963867,20.634885787963867,92175732
5/1/2013,20.602102279663086,20.638639450073242,20.429428100585938,20.531280517578125,20.531280517578125,58141800
5/2/2013,20.52302360534668,20.88463592529297,20.496746063232422,20.761011123657227,20.761011123657227,80651268
5/3/2013,20.944944381713867,21.191190719604492,20.920921325683594,21.16416358947754,21.16416358947754,100403496
5/6/2013,21.22772789001465,21.56781768798828,21.22772789001465,21.56031036376953,21.56031036376953,85566348
5/7/2013,21.596847534179688,21.61836814880371,21.28803825378418,21.45220184326172,21.45220184326172,78281640
5/8/2013,21.44644546508789,21.86886978149414,21.344093322753906,21.862613677978516,21.862613677978516,98633268
5/9/2013,21.79279327392578,22.013513565063477,21.727476119995117,21.808809280395508,21.808809280395508,87935976
5/10/2013,21.90465545654297,22.03553581237793,21.82582664489746,22.02777862548828,22.02777862548828,75832092
5/13/2013,21.994243621826172,22.083833694458008,21.856355667114258,21.9602108,21.9602108,57882060
5/14/2013,21.95945930480957,22.23948860168457,21.950450897216797,22.19969940185547,22.19969940185547,63108828
5/15/2013,22.409910202026367,22.932432174682617,22.372873306274414,22.920169830322266,22.920169830322266,159276564
5/16/2013,22.997997283935547,23.022523880004883,22.57282257080078,22.619369506835938,22.619369506835938,128255616
5/17/2013,22.773273468017578,22.860109329223633,22.53553581237793,22.75225257873535,22.75225257873535,111568320
5/20/2013,22.647647857666016,23.03803825378418,22.647647857666016,22.735986709594727,22.735986709594727,90817092
5/21/2013,22.723222732543945,22.814313888549805,22.46271324157715,22.69694709777832,22.69694709777832,79240680
5/22/2013,22.58658790588379,22.75550651550293,22.194194793701172,22.25775718688965,22.25775718688965,102321576
5/23/2013,21.94694709777832,22.271270751953125,21.871871948242188,22.091842651367188,22.091842651367188,90912996
5/24/2013,21.90340232849121,21.99249267578125,21.797046661376953,21.854854583740234,21.854854583740234,91780128
5/28/2013,22.109609603881836,22.32582664489746,22.032032012939453,22.053804397583008,22.053804397583008,90209700
5/29/2013,21.91466522216797,21.971721649169922,21.62887954711914,21.72947883605957,21.72947883605957,80455464
5/30/2013,21.76976967,21.99449348449707,21.68193244934082,21.790790557861328,21.790790557861328,84743172
5/31/2013,21.72472572,21.94694709777832,21.70970916748047,21.80230140686035,21.80230140686035,78697224
6/3/2013,21.846847534179688,21.87112045288086,21.396896362304688,21.712461471557617,21.712461471557617,98928972
6/4/2013,21.717967987060547,21.786537170410156,21.373123168945312,21.498998641967773,21.498998641967773,74669256
6/5/2013,21.584333419799805,21.758007049560547,21.44969940185547,21.514013290405273,21.514013290405273,84187728
6/6/2013,21.62912940979004,21.679929733276367,21.201702117919922,21.637638092041016,21.637638092041016,103060836
6/7/2013,21.78228187561035,22.022022247314453,21.65465545654297,22.01526451,22.01526451,106877016
6/10/2013,22.074575424194336,22.29729652404785,22.024274826049805,22.27777862548828,22.27777862548828,93418488
6/11/2013,22.121370315551758,22.19719696044922,22.01000977,22.01726722717285,22.01726722717285,70233696
6/12/2013,22.158658981323242,22.17217254638672,21.76301383972168,21.821321487426758,21.821321487426758,88103808
6/13/2013,21.746246337890625,22.013513565063477,21.65915870666504,21.94694709777832,21.94694709777832,82713204
6/14/2013,22.024524688720703,22.13964080810547,21.875125885009766,21.897897720336914,21.897897720336914,89710200
6/17/2013,22.00275230407715,22.258007049560547,21.978979110717773,22.178428649902344,22.178428649902344,85766148
6/18/2013,22.238487243652344,22.547548294067383,22.230981826782227,22.53803825378418,22.53803825378418,86589324
6/19/2013,22.556806564331055,22.793794631958008,22.45996094,22.539539337158203,22.539539337158203,116519364
6/20/2013,22.372121810913086,22.547548294067383,22.104854583740234,22.140640258789062,22.140640258789062,134745120
6/21/2013,22.230730056762695,22.269269943237305,21.84859848022461,22.04529571533203,22.04529571533203,159132708
6/24/2013,21.818819046020508,21.929929733276367,21.602853775024414,21.766517639160156,21.766517639160156,120555324
6/25/2013,21.953453063964844,22.014013290405273,21.634384155273438,21.676677703857422,21.676677703857422,102025872
6/26/2013,21.865615844726562,21.97197151184082,21.786035537719727,21.863113403320312,21.863113403320312,73182744
6/27/2013,21.991992950439453,22.139389038085938,21.938188552856445,21.948699951171875,21.948699951171875,76982940
6/28/2013,21.894393920898438,22.06806755065918,21.87662696838379,22.031280517578125,22.031280517578125,93878028
7/1/2013,22.183433532714844,22.324323654174805,22.147146224975586,22.219219207763672,22.219219207763672,68923008
7/2/2013,22.27727699279785,22.29729652404785,21.953704833984375,22.079830169677734,22.079830169677734,75584340
7/3/2013,22.019519805908203,22.251501083374023,21.98448371887207,22.182933807373047,22.182933807373047,41838120
7/5/2013,22.272523880004883,22.407657623291016,22.205705642700195,22.359609603881836,22.359609603881836,68007924
7/8/2013,22.50275230407715,22.679428100585938,22.44944953918457,22.649900436401367,22.649900436401367,78701220
7/9/2013,22.79779815673828,22.84659767150879,22.47197151184082,22.653654098510742,22.653654098510742,79096824
7/10/2013,22.608858108520508,22.801300048828125,22.532032012939453,22.672422409057617,22.672422409057617,68267664
7/11/2013,22.847848892211914,23.043292999267578,22.735736846923828,23.029029846191406,23.029029846191406,103264632
7/12/2013,23.02302360534668,23.098098754882812,22.90390396118164,23.098098754882812,23.098098754882812,102625272
7/15/2013,23.130630493164062,23.223222732543945,22.93193244934082,23.140390396118164,23.140390396118164,78341580
7/16/2013,23.20145034790039,23.222471237182617,22.870370864868164,23.013263702392578,23.013263702392578,79240680
7/17/2013,23.04804801940918,23.19469451904297,22.930429458618164,22.986736297607422,22.986736297607422,60183756
7/18/2013,22.99774742126465,23.02302360534668,22.602352142333984,22.7897892,22.7897892,145234620
7/19/2013,22.187437057495117,22.596345901489258,21.91216278076172,22.437437057495117,22.437437057495117,294077628
7/22/2013,22.572572708129883,22.839590072631836,22.447446823120117,22.79029083251953,22.79029083251953,116011872
7/23/2013,22.79029083251953,22.847848892211914,22.511762619018555,22.617618560791016,22.617618560791016,81746172
7/24/2013,22.704204559326172,22.78027916,22.54003906,22.595094680786133,22.595094680786133,83056860
7/25/2013,22.36911964416504,22.443693161010742,22.17417335510254,22.21471405029297,22.21471405029297,119923956
7/26/2013,22.19694709777832,22.272022247314453,22.072071075439453,22.155906677246094,22.155906677246094,71036892
7/29/2013,22.14464569091797,22.392892837524414,22.044294357299805,22.078828811645508,22.078828811645508,75600324
7/30/2013,22.158658981323242,22.412662506103516,22.043794631958008,22.29529571533203,22.29529571533203,70153776
7/31/2013,22.347097396850586,22.435184478759766,22.176677703857422,22.215965270996094,22.215965270996094,86853060
8/1/2013,22.397396087646484,22.63638687133789,22.397396087646484,22.628128051757812,22.628128051757812,85450464
8/2/2013,22.60860824584961,22.69769859313965,22.54304313659668,22.68693733215332,22.68693733215332,68487444
8/5/2013,22.657407760620117,22.660661697387695,22.50250244140625,22.647647857666016,22.647647857666016,52335612
8/6/2013,22.639890670776367,22.76551628112793,22.415666580200195,22.436687469482422,22.436687469482422,60183756
8/7/2013,22.39839744567871,22.483734130859375,22.24949836730957,22.28853988647461,22.28853988647461,55112832
8/8/2013,22.40966033935547,22.418418884277344,22.154403686523438,22.338838577270508,22.338838577270508,59460480
8/9/2013,22.286285400390625,22.410409927368164,22.27227210998535,22.282533645629883,22.282533645629883,52895052
8/12/2013,22.19469451904297,22.19719696044922,22.063312530517578,22.159910202026367,22.159910202026367,55024920
8/13/2013,22.192943572998047,22.23473549,21.92692756652832,22.053302764892578,22.053302764892578,56735208
8/14/2013,21.981231689453125,22.02777862548828,21.700700759887695,21.767017364501953,21.767017364501953,83204712
8/15/2013,21.632633209228516,21.64464569091797,21.471471786499023,21.51301383972168,21.51301383972168,74693232
8/16/2013,21.55355453491211,21.582582473754883,21.434934616088867,21.444194793701172,21.444194793701172,66936996
8/19/2013,21.464214324951172,21.821821212768555,21.45770835876465,21.662912368774414,21.662912368774414,72363564
8/20/2013,21.730480194091797,21.824575424194336,21.610109329223633,21.65715789794922,21.65715789794922,49270680
8/21/2013,21.78803825378418,21.94469451904297,21.68418312072754,21.75500488,21.75500488,70221708
8/22/2013,21.839338302612305,21.890640258789062,21.77802848815918,21.864614486694336,21.864614486694336,34761204
8/23/2013,21.96771812438965,21.97197151184082,21.76551628112793,21.777027130126953,21.777027130126953,43040916
8/26/2013,21.771772384643555,21.894393920898438,21.672922134399414,21.68143081665039,21.68143081665039,42057900
8/27/2013,21.512012481689453,21.614864349365234,21.218719482421875,21.27502441,21.27502441,69294636
8/28/2013,21.277528762817383,21.40665626525879,21.215465545654297,21.23498535,21.23498535,53142804
8/29/2013,21.247997283935547,21.531030654907227,21.235986709594727,21.40715789794922,21.40715789794922,59080860
8/30/2013,21.415414810180664,21.472471237182617,21.160160064697266,21.193693161010742,21.193693161010742,74389536
9/3/2013,21.380380630493164,21.67642593383789,21.370119094848633,21.531030654907227,21.531030654907227,81822096
9/4/2013,21.53027916,21.859359741210938,21.400651931762695,21.812562942504883,21.812562942504883,81566352
9/5/2013,21.859359741210938,22.019018173217773,21.812061309814453,22.011011123657227,22.011011123657227,51600348
9/6/2013,22.08308219909668,22.11661720275879,21.86536407470703,22.011512756347656,22.011512756347656,62401536
9/9/2013,22.11536407470703,22.266016006469727,22.082582473754883,22.223472595214844,22.223472595214844,49334616
9/10/2013,22.27277374267578,22.322322845458984,22.122121810913086,22.238988876342773,22.238988876342773,51452496
9/11/2013,22.235736846923828,22.446697235107422,22.17417335510254,22.42717742919922,22.42717742919922,64359576
9/12/2013,22.457456588745117,22.4699707,22.272523880004883,22.348848342895508,22.348848342895508,43776180
9/13/2013,22.384885787963867,22.414413452148438,22.143142700195312,22.248998641967773,22.248998641967773,52962984
9/16/2013,22.427427291870117,22.447446823120117,22.14389419555664,22.216215133666992,22.216215133666992,53406540
9/17/2013,22.207456588745117,22.23198127746582,22.047046661376953,22.174924850463867,22.174924850463867,50325624
9/18/2013,22.180931091308594,22.621871948242188,22.098848342895508,22.605606079101562,22.605606079101562,77310612
9/19/2013,22.672422409057617,22.672422409057617,22.407407760620117,22.48223114013672,22.48223114013672,63852084
9/20/2013,22.48223114013672,22.62587547302246,22.412912368774414,22.60034942626953,22.60034942626953,173638188
9/23/2013,22.426176071166992,22.56231117248535,22.152151107788086,22.18468475341797,22.18468475341797,71024904
9/24/2013,22.18468475341797,22.27477455,22.057056427001953,22.193193435668945,22.193193435668945,59412528
9/25/2013,22.185935974121094,22.185935974121094,21.91191291809082,21.95270347595215,21.95270347595215,65894040
9/26/2013,21.97947883605957,22.09084129333496,21.896896362304688,21.976226806640625,21.976226806640625,50345604
9/27/2013,21.892391204833984,21.95996094,21.804555892944336,21.931682586669922,21.931682586669922,50301648
9/30/2013,21.748748779296875,22.04304313659668,21.72947883605957,21.91967010498047,21.91967010498047,68827104
10/1/2013,22.028278350830078,22.213964462280273,22.023273468017578,22.19719696044922,22.19719696044922,67324608
10/2/2013,22.09033966064453,22.256256103515625,21.967466354370117,22.22197151184082,22.22197151184082,59752188
10/3/2013,22.22222137451172,22.374874114990234,21.824323654174805,21.92417335510254,21.92417335510254,84595320
10/4/2013,21.896896362304688,21.95970916748047,21.771772384643555,21.830581665039062,21.830581665039062,54265680
10/7/2013,21.707958221435547,21.87162208557129,21.624374389648438,21.665164947509766,21.665164947509766,51692256
10/8/2013,21.65465545654297,21.671171188354492,21.312061309814453,21.363113403320312,21.363113403320312,77670252
10/9/2013,21.428428649902344,21.58783721923828,21.095596313476562,21.417917251586914,21.417917251586914,105945948
10/10/2013,21.617618560791016,21.74249267578125,21.526777267456055,21.72772789001465,21.72772789001465,90121788
10/11/2013,21.672422409057617,21.858858108520508,21.65415382385254,21.821571350097656,21.821571350097656,56299644
10/14/2013,21.688188552856445,21.928178787231445,21.65640640258789,21.92467498779297,21.92467498779297,49694256
10/15/2013,21.915916442871094,22.162912368774414,21.871871948242188,22.072322845458984,22.072322845458984,63612324
10/16/2013,22.16891860961914,22.480730056762695,22.122371673583984,22.473222732543945,22.473222732543945,80223696
10/17/2013,22.347097396850586,22.444944381713867,22.165414810180664,22.241992950439453,22.241992950439453,170093736
10/18/2013,24.43893814086914,25.41191291809082,24.374374389648438,25.31056022644043,25.31056022644043,462193344
10/21/2013,25.311811447143555,25.50050163269043,25.013763427734375,25.107608795166016,25.107608795166016,144986868
10/22/2013,25.150150299072266,25.35034942626953,24.91967010498047,25.200199127197266,25.200199127197266,88255656
10/23/2013,25.050050735473633,25.89464569091797,25.040790557861328,25.81106185913086,25.81106185913086,106421472
10/24/2013,25.822572708129883,26.04029083251953,25.645645141601562,25.664413452148438,25.664413452148438,83600316
10/25/2013,25.746246337890625,25.746246337890625,25.293794631958008,25.405405044555664,25.405405044555664,81138780
10/28/2013,25.405405044555664,25.611360549926758,25.350099563598633,25.400400161743164,25.400400161743164,46301652
10/29/2013,25.503002166748047,25.94944953918457,25.362863540649414,25.93193244934082,25.93193244934082,64135800
10/30/2013,25.961711883544922,25.963714599609375,25.675676345825195,25.786285400390625,25.786285400390625,52911036
10/31/2013,25.748998641967773,26.064064025878906,25.624874114990234,25.79029083251953,25.79029083251953,65534400
11/1/2013,25.820571899414062,25.925926208496094,25.653152465820312,25.701702117919922,25.701702117919922,51280668
11/4/2013,25.813312530517578,25.835084915161133,25.576326370239258,25.678428649902344,25.678428649902344,45506448
11/5/2013,25.534284591674805,25.817066192626953,25.460960388183594,25.56356430053711,25.56356430053711,47208744
11/6/2013,25.665666580200195,25.700700759887695,25.40966033935547,25.594343185424805,25.594343185424805,36479484
11/7/2013,25.59084129333496,25.62387466430664,25.216215133666992,25.223974227905273,25.223974227905273,67116816
11/8/2013,25.243993759155273,25.487987518310547,25.23773765563965,25.426176071166992,25.426176071166992,51580368
11/11/2013,25.26301383972168,25.423673629760742,25.22522545,25.29003906,25.29003906,44459496
11/12/2013,25.21771812438965,25.46446418762207,25.150150299072266,25.319820404052734,25.319820404052734,48675276
11/13/2013,25.193944931030273,25.847097396850586,25.18768882751465,25.837587356567383,25.837587356567383,63112824
11/14/2013,25.87387466430664,26.01976967,25.784534454345703,25.90665626525879,25.90665626525879,46621332
11/15/2013,25.897647857666016,25.975976943969727,25.783533096313477,25.864864349365234,25.864864349365234,51000948
11/18/2013,25.91967010498047,26.24474525,25.756757736206055,25.814565658569336,25.814565658569336,70317612
11/19/2013,25.818819046020508,25.89464569091797,25.601852416992188,25.655656814575195,25.655656814575195,45218736
11/20/2013,25.774524688720703,25.859859466552734,25.534534454345703,25.583332061767578,25.583332061767578,38509452
11/21/2013,25.700700759887695,25.983734130859375,25.675676345825195,25.877628326416016,25.877628326416016,43628328
11/22/2013,25.861360549926758,25.930179595947266,25.756256103515625,25.82307243347168,25.82307243347168,50117832
11/25/2013,25.954954147338867,26.35610580444336,25.90140151977539,26.174423217773438,26.174423217773438,64455480
11/26/2013,26.241241455078125,26.564064025878906,26.099599838256836,26.486736297607422,26.486736297607422,91360548
11/27/2013,26.577327728271484,26.726726531982422,26.526527404785156,26.604354858398438,26.604354858398438,44899056
11/29/2013,26.580581665039062,26.69219207763672,26.51276206970215,26.516265869140625,26.516265869140625,47664288
12/2/2013,26.614364624023438,26.685434341430664,26.29529571533203,26.38838768005371,26.38838768005371,54873072
12/3/2013,26.300050735473633,26.612613677978516,26.251752853393555,26.357858657836914,26.357858657836914,66976956
12/4/2013,26.31056022644043,26.62612533569336,26.276275634765625,26.480981826782227,26.480981826782227,47616336
12/5/2013,26.45645523071289,26.51801872253418,26.30355453491211,26.45996094,26.45996094,45302652
12/6/2013,26.771522521972656,26.776777267456055,26.528528213500977,26.773523330688477,26.773523330688477,57094848
12/9/2013,26.801551818847656,27.084835052490234,26.72722625732422,26.980480194091797,26.980480194091797,59244696
12/10/2013,26.930681228637695,27.335084915161133,26.918167114257812,27.143644332885742,27.143644332885742,74081844
12/11/2013,27.21221160888672,27.31031036376953,26.906156539916992,26.959209442138672,26.959209442138672,68403528
12/12/2013,27.016265869140625,27.100601196289062,26.751752853393555,26.775775909423828,26.775775909423828,63796140
12/13/2013,26.91191291809082,26.93418312072754,26.473724365234375,26.546295166015625,26.546295166015625,86409504
12/16/2013,26.62662696838379,26.89414405822754,26.576826095581055,26.851350784301758,26.851350784301758,64015920
12/17/2013,26.847347259521484,27.046045303344727,26.736236572265625,26.773273468017578,26.773273468017578,61366572
12/18/2013,26.82307243347168,27.150901794433594,26.50250244140625,27.145896911621094,27.145896911621094,88323588
12/19/2013,27.046295166015625,27.327077865600586,27.004003524780273,27.18268394470215,27.18268394470215,66561372
12/20/2013,27.23473549,27.556806564331055,27.22722625732422,27.54304313659668,27.54304313659668,130333536
12/23/2013,27.723724365234375,27.922922134399414,27.655656814575195,27.905405044555664,27.905405044555664,68795136
12/24/2013,27.902151107788086,27.90890884399414,27.73023033,27.823823928833008,27.823823928833008,29338632
12/26/2013,27.878128051757812,28.003002166748047,27.74499512,27.96446418762207,27.96446418762207,53458488
12/27/2013,28.02802848815918,28.03503418,27.851350784301758,27.987987518310547,27.987987518310547,62725212
12/30/2013,28.036537170410156,28.04054069519043,27.753253936767578,27.764263153076172,27.764263153076172,49394556
12/31/2013,27.833833694458008,28.05305290222168,27.68418312072754,28.045795440673828,28.045795440673828,54261684
1/2/2014,27.914413452148438,27.971721649169922,27.734233856201172,27.85585594177246,27.85585594177246,72783144
1/3/2014,27.902902603149414,27.951200485229492,27.650901794433594,27.652652740478516,27.652652740478516,66601332
1/6/2014,27.853103637695312,27.99949836730957,27.688688278198242,27.960960388183594,27.960960388183594,70701228
1/7/2014,28.153152465820312,28.520771026611328,28.057056427001953,28.5,28.5,102001896
1/8/2014,28.678678512573242,28.711711883544922,28.360610961914062,28.559309005737305,28.559309005737305,89610300
1/9/2014,28.614614486694336,28.63413429260254,28.16716766357422,28.284284591674805,28.284284591674805,83296620
1/10/2014,28.50550651550293,28.50550651550293,28.084333419799805,28.28278350830078,28.28278350830078,85654260
1/13/2014,28.189939498901367,28.70145034790039,27.95720672607422,28.102603912353516,28.102603912353516,96659244
1/14/2014,28.47722625732422,28.803804397583008,28.230480194091797,28.763763427734375,28.763763427734375,99204696
1/15/2014,28.85360336303711,28.90390396118164,28.62337303161621,28.744243621826172,28.744243621826172,77929992
1/16/2014,28.756256103515625,28.97722625732422,28.728729248046875,28.93443489074707,28.93443489074707,67288644
1/17/2014,28.950199127197266,29.04479408,28.633634567260742,28.792041778564453,28.792041778564453,107943948
1/21/2014,29.05230140686035,29.12912940979004,28.811311721801758,29.12162208557129,29.12162208557129,79116804
1/22/2014,29.19444465637207,29.226476669311523,29.00050163269043,29.15465545654297,29.15465545654297,62793144
1/23/2014,29.029029846191406,29.091341018676758,28.888137817382812,29.031532287597656,29.031532287597656,77886036
1/24/2014,28.804054260253906,28.867618560791016,28.103103637695312,28.12387466430664,28.12387466430664,155544300
1/27/2014,28.180681228637695,28.190690994262695,27.083833694458008,27.558307647705078,27.558307647705078,173969856
1/28/2014,27.785785675048828,28.17192268371582,27.776275634765625,28.10335350036621,28.10335350036621,88319592
1/29/2014,28.006006240844727,28.071821212768555,27.51301383972168,27.700700759887695,27.700700759887695,95100804
1/30/2014,28.653654098510742,28.84109115600586,28.20945930480957,28.413162231445312,28.413162231445312,203452344
1/31/2014,29.31306266784668,29.693193435668945,28.807056427001953,29.553804397583008,29.553804397583008,222429348
2/3/2014,29.509510040283203,29.572572708129883,28.32857894897461,28.36411476135254,28.36411476135254,182581236
2/4/2014,28.478227615356445,28.90390396118164,28.453704833984375,28.48248291015625,28.48248291015625,112363524
